Date,County,Sales (Dollars)
2014-09-01,boone,128307.86999999982
2014-09-01,bremer,166226.94000000015
2014-09-01,buchanan,128392.87000000002
2014-09-01,buena vista,127002.95999999999
2014-09-01,butler,22655.759999999995
2014-09-01,calhoun,26280.66
2014-09-01,carroll,212484.78000000006
2014-09-01,cass,77801.10999999997
2014-09-01,cedar,37232.84999999997
2014-09-01,cerro gordo,380655.14000000193
2014-09-01,cherokee,56332.24999999999
2014-09-01,chickasaw,28776.35999999999
2014-09-01,clarke,34446.56999999999
2014-09-01,clay,139430.83
2014-09-01,clayton,60235.490000000034
2014-09-01,clinton,237288.07000000012
2014-09-01,crawford,69848.11
2014-09-01,dallas,517292.82000000187
2014-09-01,davis,7425.949999999999
2014-09-01,decatur,11023.169999999996
2014-09-01,delaware,83182.70999999999
2014-09-01,des moines,285169.3000000002
2014-09-01,dickinson,311261.8500000004
2014-09-01,dubuque,710909.360000004
2014-09-01,emmet,55495.16000000001
2014-09-01,fayette,101274.32999999994
2014-09-01,floyd,104962.2499999999
2014-09-01,franklin,34106.63000000001
2014-09-01,fremont,1340.3400000000001
2014-09-01,greene,23758.039999999983
2014-09-01,grundy,22576.480000000003
2014-09-01,guthrie,23499.22999999999
2014-09-01,hamilton,92986.84999999996
2014-09-01,hancock,22301.170000000013
2014-09-01,hardin,184416.9099999998
2014-09-01,harrison,37135.63000000003
2014-09-01,henry,81105.78999999994
2014-09-01,howard,63265.439999999966
2014-09-01,humboldt,66470.33999999997
2014-09-01,ida,33989.71
2014-09-01,iowa,115638.16999999993
2014-09-01,jackson,81864.45
2014-09-01,jasper,133768.5499999999
2014-09-01,jefferson,68832.32999999996
2014-09-01,johnson,1487382.1100000015
2014-09-01,jones,90521.29999999992
2014-09-01,keokuk,12173.999999999996
2014-09-01,kossuth,118018.08999999995
2014-09-01,lee,235818.43000000002
2014-09-01,linn,2090934.0199999847
2014-09-01,louisa,22998.39999999999
2014-09-01,lucas,42223.53999999999
2014-09-01,lyon,61764.97999999993
2014-09-01,madison,51961.72000000002
2014-09-01,mahaska,78469.72999999995
2014-09-01,marion,189470.7400000003
2014-09-01,marshall,280074.1600000004
2014-09-01,mills,41053.069999999985
2014-09-01,mitchell,45446.85
2014-09-01,monona,37766.53999999996
2014-09-01,monroe,27709.530000000006
2014-09-01,montgomery,65220.719999999936
2014-09-01,muscatine,227032.30999999994
2014-09-01,o'brien,108038.90999999993
2014-09-01,osceola,18581.079999999994
2014-09-01,page,103840.90999999984
2014-09-01,palo alto,60567.10000000008
2014-09-01,plymouth,193061.86000000025
2014-09-01,pocahontas,24722.86000000001
2014-09-01,polk,5157422.699999915
2014-09-01,pottawattamie,955762.7700000055
2014-09-01,poweshiek,130887.29999999973
2014-09-01,ringgold,15761.72
2014-09-01,sac,34760.130000000005
2014-09-01,scott,1581139.9300000088
2014-09-01,shelby,127892.01999999989
2014-09-01,sioux,170773.5899999999
2014-09-01,story,757633.8800000048
2014-09-01,tama,53503.16999999997
2014-09-01,taylor,11939.119999999994
2014-09-01,union,91558.09999999996
2014-09-01,van buren,21298.65
2014-09-01,wapello,218334.39000000065
2014-09-01,warren,205921.96000000028
2014-09-01,washington,129798.96999999986
2014-09-01,wayne,3443.8500000000004
2014-09-01,webster,300677.4000000002
2014-09-01,winnebago,52175.97999999997
2014-09-01,winneshiek,115236.92000000003
2014-09-01,woodbury,742182.1700000031
2014-09-01,worth,16859.34
2014-09-01,wright,48113.40000000003
2014-10-01,adair,29601.25
2014-10-01,adams,7153.570000000001
2014-10-01,allamakee,83045.12999999992
2014-10-01,appanoose,75530.34
2014-10-01,audubon,14869.080000000005
2014-10-01,benton,62451.95000000003
2014-10-01,black hawk,1497019.3100000033
2014-10-01,boone,202280.05999999976
2014-10-01,bremer,177582.75000000003
2014-10-01,buchanan,112639.04999999987
2014-10-01,buena vista,190861.5600000002
2014-10-01,butler,22395.1
2014-10-01,calhoun,28924.510000000013
2014-10-01,carroll,223054.91999999998
2014-10-01,cass,84684.04999999994
2014-10-01,cedar,49786.27999999995
2014-10-01,cerro gordo,569421.3400000038
2014-10-01,cherokee,88262.6999999999
2014-10-01,chickasaw,25001.15999999999
2014-10-01,clarke,96449.45999999999
2014-10-01,clay,120984.04000000004
2014-10-01,clayton,56527.48999999997
2014-10-01,clinton,374549.04000000225
2014-10-01,crawford,228623.30999999997
2014-10-01,dallas,688143.6900000018
2014-10-01,davis,7996.640000000001
2014-10-01,decatur,19564.220000000012
2014-10-01,delaware,67136.12000000002
2014-10-01,des moines,306999.3300000009
2014-10-01,dickinson,201126.10000000036
2014-10-01,dubuque,842208.4600000081
2014-10-01,emmet,55950.00999999999
2014-10-01,fayette,114959.22999999978
2014-10-01,floyd,85501.46000000002
2014-10-01,franklin,49274.46
2014-10-01,fremont,1595.16
2014-10-01,greene,41181.34000000003
2014-10-01,grundy,19335.749999999996
2014-10-01,guthrie,18884.569999999992
2014-10-01,hamilton,72765.46999999999
2014-10-01,hancock,25372.26999999998
2014-10-01,hardin,142745.6499999999
2014-10-01,harrison,32382.600000000006
2014-10-01,henry,101546.61999999985
2014-10-01,howard,79095.62000000002
2014-10-01,humboldt,67986.64000000003
2014-10-01,ida,41000.58000000001
2014-10-01,iowa,145196.1499999999
2014-10-01,jackson,81502.36000000003
2014-10-01,jasper,149201.17000000036
2014-10-01,jefferson,63963.799999999945
2014-10-01,johnson,1795055.6700000034
2014-10-01,jones,85147.1900000001
2014-10-01,keokuk,11738.599999999991
2014-10-01,kossuth,188448.2799999999
2014-10-01,lee,295345.1199999994
2014-10-01,linn,2225153.589999993
2014-10-01,louisa,16062.829999999994
2014-10-01,lucas,48952.90999999997
2014-10-01,lyon,60373.97000000001
2014-10-01,madison,48197.01999999999
2014-10-01,mahaska,128003.3899999999
2014-10-01,marion,230631.0900000006
2014-10-01,marshall,228098.80000000045
2014-10-01,mills,34281.759999999995
2014-10-01,mitchell,28065.150000000016
2014-10-01,monona,52194.72000000007
2014-10-01,monroe,26236.579999999987
2014-10-01,montgomery,52883.430000000044
2014-10-01,muscatine,315624.07000000053
2014-10-01,o'brien,103107.69999999997
2014-10-01,osceola,13327.649999999998
2014-10-01,page,165346.6099999999
2014-10-01,palo alto,39985.73000000001
2014-10-01,plymouth,126219.72999999994
2014-10-01,pocahontas,31244.05
2014-10-01,polk,5936049.389999795
2014-10-01,pottawattamie,854111.0400000042
2014-10-01,poweshiek,131332.51000000004
2014-10-01,ringgold,13953.959999999997
2014-10-01,sac,46749.890000000065
2014-10-01,scott,1917992.6900000013
2014-10-01,shelby,87270.72000000004
2014-10-01,sioux,138330.51999999984
2014-10-01,story,965201.20000001
2014-10-01,tama,45050.74000000005
2014-10-01,taylor,8532.979999999996
2014-10-01,union,73952.89000000004
2014-10-01,van buren,15299.470000000005
2014-10-01,wapello,277751.6200000008
2014-10-01,warren,169727.79999999996
2014-10-01,washington,108583.28999999995
2014-10-01,wayne,3546.2700000000004
2014-10-01,webster,272498.7700000005
2014-10-01,winnebago,64350.39
2014-10-01,winneshiek,148301.04000000012
2014-10-01,woodbury,891274.1000000081
2014-10-01,worth,26486.640000000014
2014-10-01,wright,44548.37000000001
2014-11-01,adair,33290.51999999998
2014-11-01,adams,7749.540000000002
2014-11-01,allamakee,64203.7
2014-11-01,appanoose,54154.82000000004
2014-11-01,audubon,10723.78
2014-11-01,benton,60706.1
2014-11-01,black hawk,1216047.0000000068
2014-11-01,boone,125287.60999999967
2014-11-01,bremer,142456.19
2014-11-01,buchanan,93238.60999999988
2014-11-01,buena vista,145232.3900000001
2014-11-01,butler,21333.43999999999
2014-11-01,calhoun,17871.260000000002
2014-11-01,carroll,166905.22000000012
2014-11-01,cass,102117.73999999986
2014-11-01,cedar,36800.98999999996
2014-11-01,cerro gordo,384035.9700000012
2014-11-01,cherokee,43196.01000000002
2014-11-01,chickasaw,32686.159999999974
2014-11-01,clarke,46766.579999999994
2014-11-01,clay,130247.16999999993
2014-11-01,clayton,44706.230000000054
2014-11-01,clinton,231216.04000000015
2014-11-01,crawford,85836.92999999998
2014-11-01,dallas,607415.0900000031
2014-11-01,davis,10695.240000000002
2014-11-01,decatur,16437.719999999994
2014-11-01,delaware,56920.34000000002
2014-11-01,des moines,263491.4000000002
2014-11-01,dickinson,178535.58000000005
2014-11-01,dubuque,571361.6400000028
2014-11-01,emmet,49750.65999999998
2014-11-01,fayette,78288.68999999997
2014-11-01,floyd,85073.86999999995
2014-11-01,franklin,41811.17999999999
2014-11-01,fremont,2305.9500000000003
2014-11-01,greene,19564.469999999994
2014-11-01,grundy,19400.02999999998
2014-11-01,guthrie,17997.750000000004
2014-11-01,hamilton,64195.27
2014-11-01,hancock,23407.96
2014-11-01,hardin,127479.39000000001
2014-11-01,harrison,41551.130000000005
2014-11-01,henry,73614.70999999993
2014-11-01,howard,51514.89999999993
2014-11-01,humboldt,43992.029999999984
2014-11-01,ida,33449.00999999999
2014-11-01,iowa,137699.55
2014-11-01,jackson,95499.68999999989
2014-11-01,jasper,126649.59999999998
2014-11-01,jefferson,46569.32999999999
2014-11-01,johnson,1397877.2900000045
2014-11-01,jones,72869.70999999985
2014-11-01,keokuk,10049.859999999999
2014-11-01,kossuth,133542.84
2014-11-01,lee,237304.94000000032
2014-11-01,linn,1753908.369999996
2014-11-01,louisa,19756.239999999994
2014-11-01,lucas,29415.450000000004
2014-11-01,lyon,54503.34000000006
2014-11-01,madison,57728.75999999993
2014-11-01,mahaska,68722.31000000006
2014-11-01,marion,137804.91999999987
2014-11-01,marshall,190561.8000000003
2014-11-01,mills,31080.94000000001
2014-11-01,mitchell,27665.869999999995
2014-11-01,monona,44261.490000000034
2014-11-01,monroe,19970.890000000003
2014-11-01,montgomery,50807.39000000001
2014-11-01,muscatine,204744.94999999995
2014-11-01,o'brien,110284.53000000006
2014-11-01,osceola,21257.799999999992
2014-11-01,page,80297.09999999987
2014-11-01,palo alto,41681.48000000003
2014-11-01,plymouth,123356.78000000003
2014-11-01,pocahontas,24521.009999999995
2014-11-01,polk,4185782.949999992
2014-11-01,pottawattamie,718857.360000004
2014-11-01,poweshiek,101760.41
2014-11-01,ringgold,8001.090000000004
2014-11-01,sac,41608.60999999997
2014-11-01,scott,1476791.4800000123
2014-11-01,shelby,54331.33999999999
2014-11-01,sioux,107659.80999999992
2014-11-01,story,663234.5000000063
2014-11-01,tama,40296.71
2014-11-01,taylor,7746.530000000003
2014-11-01,union,83351.22999999979
2014-11-01,van buren,10751.730000000001
2014-11-01,wapello,190784.75000000026
2014-11-01,warren,193730.30999999976
2014-11-01,washington,113063.45000000001
2014-11-01,wayne,8612.31
2014-11-01,webster,206304.9800000003
2014-11-01,winnebago,49122.529999999984
2014-11-01,winneshiek,97067.45999999985
2014-11-01,woodbury,718178.9800000074
2014-11-01,worth,17298.779999999988
2014-11-01,wright,44249.46
2014-12-01,adair,48271.729999999974
2014-12-01,adams,13200.329999999998
2014-12-01,allamakee,84798.73999999992
2014-12-01,appanoose,100001.42000000004
2014-12-01,audubon,21639.57999999999
2014-12-01,benton,77059.38999999997
2014-12-01,black hawk,1875844.7899999886
2014-12-01,boone,185974.89000000028
2014-12-01,bremer,193785.88000000035
2014-12-01,buchanan,158411.44000000003
2014-12-01,buena vista,184175.2300000003
2014-12-01,butler,28644.300000000003
2014-12-01,calhoun,34740.65000000002
2014-12-01,carroll,306479.42000000004
2014-12-01,cass,143460.8099999999
2014-12-01,cedar,53650.48999999999
2014-12-01,cerro gordo,657331.4700000037
2014-12-01,cherokee,65746.34
2014-12-01,chickasaw,52654.77999999996
2014-12-01,clarke,63299.06
2014-12-01,clay,165242.19000000006
2014-12-01,clayton,68497.62000000005
2014-12-01,clinton,372492.5700000015
2014-12-01,crawford,96595.13000000016
2014-12-01,dallas,485513.05000000185
2014-12-01,davis,11952.549999999997
2014-12-01,decatur,16022.610000000006
2014-12-01,delaware,110349.66999999997
2014-12-01,des moines,484163.78000000276
2014-12-01,dickinson,273350.4900000003
2014-12-01,dubuque,932988.2400000088
2014-12-01,emmet,65342.63999999995
2014-12-01,fayette,111642.13999999994
2014-12-01,floyd,122435.64999999988
2014-12-01,franklin,54865.95000000004
2014-12-01,fremont,1352.19
2014-12-01,greene,36804.61999999996
2014-12-01,grundy,33584.70000000001
2014-12-01,guthrie,28773.279999999984
2014-12-01,hamilton,89308.42999999992
2014-12-01,hancock,24809.649999999994
2014-12-01,hardin,220255.29999999993
2014-12-01,harrison,47210.38999999997
2014-12-01,henry,153211.1399999998
2014-12-01,howard,106900.08999999981
2014-12-01,humboldt,71134.30999999998
2014-12-01,ida,41243.92999999997
2014-12-01,iowa,159744.2900000001
2014-12-01,jackson,134945.99999999988
2014-12-01,jasper,205423.94000000035
2014-12-01,jefferson,102214.97999999995
2014-12-01,johnson,1661844.839999993
2014-12-01,jones,115781.90000000001
2014-12-01,keokuk,18020.92
2014-12-01,kossuth,198994.57000000047
2014-12-01,lee,462170.16000000114
2014-12-01,linn,2737663.8599999812
2014-12-01,louisa,24519.269999999975
2014-12-01,lucas,54267.809999999976
2014-12-01,lyon,80032.20999999986
2014-12-01,madison,87279.01999999997
2014-12-01,mahaska,106447.38999999993
2014-12-01,marion,186696.27000000043
2014-12-01,marshall,316186.960000001
2014-12-01,mills,42749.35999999998
2014-12-01,mitchell,50855.780000000035
2014-12-01,monona,53360.53999999996
2014-12-01,monroe,40957.98000000002
2014-12-01,montgomery,74569.01999999995
2014-12-01,muscatine,354267.320000001
2014-12-01,o'brien,152070.67999999996
2014-12-01,osceola,28871.469999999983
2014-12-01,page,118353.01999999984
2014-12-01,palo alto,59118.37000000005
2014-12-01,plymouth,168041.12000000023
2014-12-01,pocahontas,35248.149999999994
2014-12-01,polk,6792691.809999649
2014-12-01,pottawattamie,1062572.8200000094
2014-12-01,poweshiek,154180.45000000036
2014-12-01,ringgold,16708.229999999996
2014-12-01,sac,49341.860000000015
2014-12-01,scott,2342402.0099999933
2014-12-01,shelby,64141.579999999994
2014-12-01,sioux,144429.63999999987
2014-12-01,story,885031.5000000064
2014-12-01,tama,72862.71999999991
2014-12-01,taylor,9207.449999999999
2014-12-01,union,113310.82999999989
2014-12-01,van buren,19123.669999999987
2014-12-01,wapello,305366.4400000008
2014-12-01,warren,234000.31000000035
2014-12-01,washington,174160.03000000014
2014-12-01,wayne,14343.479999999996
2014-12-01,webster,332497.1000000008
2014-12-01,winnebago,70160.35999999996
2014-12-01,winneshiek,158616.05000000002
2014-12-01,woodbury,1106494.7800000038
2014-12-01,worth,27514.440000000002
2014-12-01,wright,61391.259999999966
2015-01-01,adair,32221.039999999975
2015-01-01,adams,4962.48
2015-01-01,allamakee,46675.93000000001
2015-01-01,appanoose,53353.260000000024
2015-01-01,audubon,11089.170000000002
2015-01-01,benton,39463.17
2015-01-01,black hawk,1045383.1400000142
2015-01-01,boone,100069.11999999984
2015-01-01,bremer,116252.16000000006
2015-01-01,buchanan,91139.11999999992
2015-01-01,buena vista,112709.84999999992
2015-01-01,butler,23840.459999999995
2015-01-01,calhoun,24735.090000000004
2015-01-01,carroll,168528.60999999984
2015-01-01,cass,70033.91999999997
2015-01-01,cedar,37805.51999999998
2015-01-01,cerro gordo,417708.9000000011
2015-01-01,cherokee,45021.049999999996
2015-01-01,chickasaw,27959.079999999998
2015-01-01,clarke,31866.059999999994
2015-01-01,clay,111982.0299999999
2015-01-01,clayton,55374.82999999997
2015-01-01,clinton,236001.86000000013
2015-01-01,crawford,68317.50999999998
2015-01-01,dallas,238403.86000000034
2015-01-01,davis,6172.740000000003
2015-01-01,decatur,13424.980000000005
2015-01-01,delaware,59798.60000000002
2015-01-01,des moines,257668.42000000042
2015-01-01,dickinson,250522.05000000066
2015-01-01,dubuque,561062.9000000036
2015-01-01,emmet,30954.589999999997
2015-01-01,fayette,65098.139999999985
2015-01-01,floyd,70014.1399999999
2015-01-01,franklin,35764.98999999999
2015-01-01,fremont,2163.9
2015-01-01,greene,27887.039999999986
2015-01-01,grundy,26040.96999999999
2015-01-01,guthrie,17308.049999999996
2015-01-01,hamilton,62345.239999999976
2015-01-01,hancock,23541.319999999992
2015-01-01,hardin,125003.38999999993
2015-01-01,harrison,36426.63000000002
2015-01-01,henry,75947.79000000001
2015-01-01,howard,39688.78999999997
2015-01-01,humboldt,36278.96000000003
2015-01-01,ida,36009.60999999999
2015-01-01,iowa,116015.91999999984
2015-01-01,jackson,90792.09999999999
2015-01-01,jasper,132621.34999999986
2015-01-01,jefferson,54442.59000000001
2015-01-01,johnson,1154586.6900000123
2015-01-01,jones,74723.44000000006
2015-01-01,keokuk,12255.23
2015-01-01,kossuth,122441.2399999999
2015-01-01,lee,253157.89000000057
2015-01-01,linn,1565927.6299999931
2015-01-01,louisa,21534.049999999967
2015-01-01,lucas,25007.529999999988
2015-01-01,lyon,59605.65000000005
2015-01-01,madison,45468.50999999997
2015-01-01,mahaska,71110.03999999992
2015-01-01,marion,123437.42999999979
2015-01-01,marshall,213142.66000000047
2015-01-01,mills,31755.260000000002
2015-01-01,mitchell,28029.51999999999
2015-01-01,monona,44443.779999999984
2015-01-01,monroe,23509.64999999999
2015-01-01,montgomery,40075.04000000001
2015-01-01,muscatine,225329.9800000005
2015-01-01,o'brien,87974.62000000011
2015-01-01,osceola,19890.33999999999
2015-01-01,page,81603.33999999991
2015-01-01,palo alto,52744.89000000002
2015-01-01,plymouth,106452.56000000014
2015-01-01,pocahontas,24508.929999999993
2015-01-01,polk,4043110.9599999883
2015-01-01,pottawattamie,743091.380000006
2015-01-01,poweshiek,81739.95
2015-01-01,ringgold,8098.160000000001
2015-01-01,sac,35012.630000000005
2015-01-01,scott,1234222.760000012
2015-01-01,shelby,41427.67999999999
2015-01-01,sioux,93365.25999999997
2015-01-01,story,579002.7500000049
2015-01-01,tama,44713.449999999975
2015-01-01,taylor,9942.089999999993
2015-01-01,union,71458.94999999991
2015-01-01,van buren,12418.199999999995
2015-01-01,wapello,170709.7000000005
2015-01-01,warren,158941.96000000014
2015-01-01,washington,89704.09999999999
2015-01-01,wayne,9858.789999999999
2015-01-01,webster,227811.64000000033
2015-01-01,winnebago,49816.62000000001
2015-01-01,winneshiek,79760.92999999988
2015-01-01,woodbury,662472.4100000034
2015-01-01,worth,17688.82999999999
2015-01-01,wright,52408.909999999996
2015-02-01,adair,32409.620000000003
2015-02-01,adams,6759.179999999995
2015-02-01,allamakee,53786.16000000004
2015-02-01,appanoose,51942.639999999985
2015-02-01,audubon,14201.389999999996
2015-02-01,benton,60707.07999999996
2015-02-01,black hawk,1255188.4900000028
2015-02-01,boone,157298.25000000003
2015-02-01,bremer,129255.34999999998
2015-02-01,buchanan,91769.51999999993
2015-02-01,buena vista,161586.03000000032
2015-02-01,butler,22464.239999999994
2015-02-01,calhoun,23580.85
2015-02-01,carroll,167083.35999999996
2015-02-01,cass,100547.6
2015-02-01,cedar,44193.24999999999
2015-02-01,cerro gordo,405553.4600000021
2015-02-01,cherokee,58632.560000000005
2015-02-01,chickasaw,32668.700000000015
2015-02-01,clarke,37946.859999999986
2015-02-01,clay,132653.8300000002
2015-02-01,clayton,46237.93000000006
2015-02-01,clinton,254401.93999999965
2015-02-01,crawford,117387.69999999995
2015-02-01,dallas,303241.76000000065
2015-02-01,davis,7953.3600000000015
2015-02-01,decatur,14927.849999999991
2015-02-01,delaware,58365.01999999998
2015-02-01,des moines,277237.68000000087
2015-02-01,dickinson,165714.25999999992
2015-02-01,dubuque,682234.130000006
2015-02-01,emmet,42124.309999999976
2015-02-01,fayette,89470.85999999999
2015-02-01,floyd,110709.7199999999
2015-02-01,franklin,37912.83000000002
2015-02-01,fremont,1541.96
2015-02-01,greene,85260.06000000004
2015-02-01,grundy,22537.49
2015-02-01,guthrie,18155.449999999993
2015-02-01,hamilton,60829.029999999984
2015-02-01,hancock,18802.79
2015-02-01,hardin,141916.33000000016
2015-02-01,harrison,34551.099999999984
2015-02-01,henry,92630.25999999994
2015-02-01,howard,67793.24999999994
2015-02-01,humboldt,48931.19
2015-02-01,ida,35390.569999999985
2015-02-01,iowa,101476.54999999994
2015-02-01,jackson,97057.79999999997
2015-02-01,jasper,127380.44999999991
2015-02-01,jefferson,57057.21999999996
2015-02-01,johnson,1226608.0700000082
2015-02-01,jones,73351.63000000009
2015-02-01,keokuk,11157.419999999998
2015-02-01,kossuth,151052.35000000027
2015-02-01,lee,293338.96000000054
2015-02-01,linn,1954838.8399999815
2015-02-01,louisa,15884.68999999999
2015-02-01,lucas,24293.70999999999
2015-02-01,lyon,54316.13000000009
2015-02-01,madison,54922.30999999997
2015-02-01,mahaska,64299.379999999976
2015-02-01,marion,141929.6500000001
2015-02-01,marshall,239654.79000000088
2015-02-01,mills,29382.42
2015-02-01,mitchell,35929.21
2015-02-01,monona,34585.350000000035
2015-02-01,monroe,22732.769999999993
2015-02-01,montgomery,39872.34999999996
2015-02-01,muscatine,236376.26000000045
2015-02-01,o'brien,86455.34999999998
2015-02-01,osceola,18784.329999999987
2015-02-01,page,79818.28999999986
2015-02-01,palo alto,44891.58000000003
2015-02-01,plymouth,120994.8700000001
2015-02-01,pocahontas,30679.82
2015-02-01,polk,4589679.179999921
2015-02-01,pottawattamie,736385.4800000037
2015-02-01,poweshiek,104817.25000000013
2015-02-01,ringgold,9314.130000000001
2015-02-01,sac,37979.19
2015-02-01,scott,1605184.9699999972
2015-02-01,shelby,84916.70999999996
2015-02-01,sioux,110624.23999999992
2015-02-01,story,711948.850000007
2015-02-01,tama,58040.099999999984
2015-02-01,taylor,9429.539999999997
2015-02-01,union,76172.20999999999
2015-02-01,van buren,12284.32
2015-02-01,wapello,226242.80000000075
2015-02-01,warren,183094.8300000002
2015-02-01,washington,118339.96000000002
2015-02-01,wayne,8561.080000000002
2015-02-01,webster,221384.33999999988
2015-02-01,winnebago,52505.42999999997
2015-02-01,winneshiek,97163.90999999999
2015-02-01,woodbury,751019.6200000054
2015-02-01,worth,16791.439999999988
2015-02-01,wright,49234.62999999998
2015-03-01,adair,38925.64999999997
2015-03-01,adams,8613.369999999999
2015-03-01,allamakee,55526.86999999996
2015-03-01,appanoose,46459.58
2015-03-01,audubon,13983.899999999992
2015-03-01,benton,85236.41
2015-03-01,black hawk,1297141.5099999998
2015-03-01,boone,114278.68999999993
2015-03-01,bremer,161886.43000000005
2015-03-01,buchanan,111664.02000000003
2015-03-01,buena vista,121082.66999999988
2015-03-01,butler,22865.24
2015-03-01,calhoun,21205.659999999993
2015-03-01,carroll,146981.22000000003
2015-03-01,cass,86548.72000000007
2015-03-01,cedar,33777.47999999999
2015-03-01,cerro gordo,365156.6700000018
2015-03-01,cherokee,61365.369999999966
2015-03-01,chickasaw,31444.119999999988
2015-03-01,clarke,67606.26000000004
2015-03-01,clay,128377.49999999975
2015-03-01,clayton,61268.62
2015-03-01,clinton,241590.40000000026
2015-03-01,crawford,88558.32999999996
2015-03-01,dallas,366627.32000000274
2015-03-01,davis,7214.680000000003
2015-03-01,decatur,8261.820000000002
2015-03-01,delaware,68317.40000000005
2015-03-01,des moines,352074.0200000017
2015-03-01,dickinson,244215.93000000046
2015-03-01,dubuque,785409.4700000047
2015-03-01,emmet,48465.90999999995
2015-03-01,fayette,99411.59999999995
2015-03-01,floyd,103503.36000000003
2015-03-01,franklin,44560.80999999999
2015-03-01,fremont,1606.38
2015-03-01,greene,28147.31000000001
2015-03-01,grundy,29209.199999999997
2015-03-01,guthrie,24121.779999999988
2015-03-01,hamilton,67862.12999999992
2015-03-01,hancock,23506.46
2015-03-01,hardin,144903.61999999997
2015-03-01,harrison,56810.18000000006
2015-03-01,henry,84274.3599999999
2015-03-01,howard,60890.41999999997
2015-03-01,humboldt,64390.130000000005
2015-03-01,ida,28451.699999999997
2015-03-01,iowa,78791.63999999993
2015-03-01,jackson,108150.61999999992
2015-03-01,jasper,138789.85000000024
2015-03-01,jefferson,84884.58999999997
2015-03-01,johnson,1358656.5400000035
2015-03-01,jones,95695.46000000006
2015-03-01,keokuk,12194.09
2015-03-01,kossuth,132429.49
2015-03-01,lee,352801.51000000094
2015-03-01,linn,2316430.389999973
2015-03-01,louisa,21772.999999999978
2015-03-01,lucas,27543.50999999999
2015-03-01,lyon,72691.26000000004
2015-03-01,madison,120041.69000000002
2015-03-01,mahaska,98551.71999999988
2015-03-01,marion,130585.72999999986
2015-03-01,marshall,246463.3400000005
2015-03-01,mills,38223.20999999999
2015-03-01,mitchell,40953.92000000004
2015-03-01,monona,34655.32999999998
2015-03-01,monroe,21099.11999999999
2015-03-01,montgomery,61452.7
2015-03-01,muscatine,253374.03000000073
2015-03-01,o'brien,103375.40999999989
2015-03-01,osceola,27543.18999999998
2015-03-01,page,126948.29999999993
2015-03-01,palo alto,61120.94000000006
2015-03-01,plymouth,113124.50999999998
2015-03-01,pocahontas,28919.48999999998
2015-03-01,polk,5223006.309999806
2015-03-01,pottawattamie,942764.7700000096
2015-03-01,poweshiek,90827.83999999982
2015-03-01,ringgold,9317.609999999999
2015-03-01,sac,39653.80000000002
2015-03-01,scott,1696542.4900000035
2015-03-01,shelby,59718.72999999996
2015-03-01,sioux,121592.36999999992
2015-03-01,story,668587.780000005
2015-03-01,tama,52133.37999999994
2015-03-01,taylor,8749.199999999999
2015-03-01,union,80256.95000000004
2015-03-01,van buren,14861.94
2015-03-01,wapello,182054.06000000067
2015-03-01,warren,207573.71000000037
2015-03-01,washington,120055.81999999996
2015-03-01,wayne,8209.7
2015-03-01,webster,269941.0000000001
2015-03-01,winnebago,51637.310000000005
2015-03-01,winneshiek,91918.05999999982
2015-03-01,woodbury,774265.4700000032
2015-03-01,worth,25650.360000000015
2015-03-01,wright,52113.76999999996
2015-04-01,adair,27978.719999999987
2015-04-01,adams,6362.79
2015-04-01,allamakee,70811.74
2015-04-01,appanoose,70250.95999999998
2015-04-01,audubon,11757.140000000003
2015-04-01,benton,46939.099999999955
2015-04-01,black hawk,1359768.4700000081
2015-04-01,boone,151058.71999999983
2015-04-01,bremer,134288.99
2015-04-01,buchanan,94403.8699999999
2015-04-01,buena vista,157455.6599999998
2015-04-01,butler,22902.50999999999
2015-04-01,calhoun,30340.110000000033
2015-04-01,carroll,205747.92999999964
2015-04-01,cass,74688.21999999996
2015-04-01,cedar,35729.36000000001
2015-04-01,cerro gordo,516740.38000000286
2015-04-01,cherokee,59083.56999999992
2015-04-01,chickasaw,21668.2
2015-04-01,clarke,59946.13999999998
2015-04-01,clay,106109.85000000012
2015-04-01,clayton,52057.65999999996
2015-04-01,clinton,311629.1600000001
2015-04-01,crawford,103383.63999999996
2015-04-01,dallas,439004.2600000018
2015-04-01,davis,7766.010000000003
2015-04-01,decatur,11574.320000000005
2015-04-01,delaware,54323.91999999998
2015-04-01,des moines,262208.5400000005
2015-04-01,dickinson,236816.86000000028
2015-04-01,dubuque,603211.6500000042
2015-04-01,emmet,41687.78999999997
2015-04-01,fayette,92417.95999999985
2015-04-01,floyd,107769.7199999999
2015-04-01,franklin,37150.49999999999
2015-04-01,fremont,1554.42
2015-04-01,greene,35265.66999999998
2015-04-01,grundy,18027.280000000006
2015-04-01,guthrie,17619.6
2015-04-01,hamilton,54809.24999999993
2015-04-01,hancock,27187.799999999977
2015-04-01,hardin,120659.99999999983
2015-04-01,harrison,31328.950000000015
2015-04-01,henry,84461.32999999991
2015-04-01,howard,46406.82999999996
2015-04-01,humboldt,36375.69000000001
2015-04-01,ida,36611.00000000001
2015-04-01,iowa,88634.54999999994
2015-04-01,jackson,84803.31999999986
2015-04-01,jasper,135844.56999999983
2015-04-01,jefferson,63597.82999999996
2015-04-01,johnson,1607595.5100000084
2015-04-01,jones,85238.79000000015
2015-04-01,keokuk,8430.110000000004
2015-04-01,kossuth,148188.69000000003
2015-04-01,lee,325483.2700000006
2015-04-01,linn,1827078.979999996
